score,match_type,bridge_classification,bridge_value,bridge_paths,native_value,layers,native_locations
155,exact,morph_candidate,ca_noseAla_NL_ILX_R_A,$.entries[265].morph,ca_noseAla_NL_ILX_R_A,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_IMX_B_F,$.entries[274].morph,ca_noseAla_NL_IMX_B_F,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_IMX_D_U,$.entries[272].morph,ca_noseAla_NL_IMX_D_U,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_IMX_N_W,$.entries[275].morph,ca_noseAla_NL_IMX_N_W,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_IMX_R_A,$.entries[273].morph,ca_noseAla_NL_IMX_R_A,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_IXX_B_F,$.entries[282].morph,ca_noseAla_NL_IXX_B_F,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_IXX_D_U,$.entries[280].morph,ca_noseAla_NL_IXX_D_U,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_IXX_N_W,$.entries[283].morph,ca_noseAla_NL_IXX_N_W,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_IXX_R_A,$.entries[281].morph,ca_noseAla_NL_IXX_R_A,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_SXX_B_F,$.entries[290].morph,ca_noseAla_NL_SXX_B_F,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_SXX_D_U,$.entries[288].morph,ca_noseAla_NL_SXX_D_U,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_SXX_N_W,$.entries[291].morph,ca_noseAla_NL_SXX_N_W,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_SXX_R_A,$.entries[289].morph,ca_noseAla_NL_SXX_R_A,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_XXA_B_F,$.entries[298].morph,ca_noseAla_NL_XXA_B_F,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_XXA_D_U,$.entries[296].morph,ca_noseAla_NL_XXA_D_U,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_XXA_N_W,$.entries[299].morph,ca_noseAla_NL_XXA_N_W,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NL_XXA_R_A,$.entries[297].morph,ca_noseAla_NL_XXA_R_A,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NR_ICX_B_F,$.entries[262].morph,ca_noseAla_NR_ICX_B_F,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NR_ICX_D_U,$.entries[260].morph,ca_noseAla_NR_ICX_D_U,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NR_ICX_N_W,$.entries[263].morph,ca_noseAla_NR_ICX_N_W,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NR_ICX_R_A,$.entries[261].morph,ca_noseAla_NR_ICX_R_A,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NR_ILX_B_F,$.entries[270].morph,ca_noseAla_NR_ILX_B_F,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NR_ILX_D_U,$.entries[268].morph,ca_noseAla_NR_ILX_D_U,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NR_ILX_N_W,$.entries[271].morph,ca_noseAla_NR_ILX_N_W,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NR_ILX_R_A,$.entries[269].morph,ca_noseAla_NR_ILX_R_A,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NR_IMX_B_F,$.entries[278].morph,ca_noseAla_NR_IMX_B_F,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NR_IMX_D_U,$.entries[276].morph,ca_noseAla_NR_IMX_D_U,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NR_IMX_N_W,$.entries[279].morph,ca_noseAla_NR_IMX_N_W,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
155,exact,morph_candidate,ca_noseAla_NR_IMX_R_A,$.entries[277].morph,ca_noseAla_NR_IMX_R_A,fat,cache\cranium_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_controller_training.npz::headers.npy shape=[368] | cache\cranium_fce_3d_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_fce_head_features.npz::morph_fat.npy shape=[585] | cache\cranium_fce_landmark_training.npz::headers.npy shape=[373] | cache\cranium_fce_photo_bridge.npz::morph_fat.npy shape=[585] | cache\cranium_geometry_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_geometry_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_geometry_landmark_training.npz::headers.npy shape=[373] | cache\cranium_head_features.npz::headers_fat.npy shape=[184] | cache\cranium_head_features.npz::morph_fat.npy shape=[593] | cache\cranium_landmark_training.npz::headers.npy shape=[373]
